479	201	4
222	949	3
239	58	5
259	121	3
181	1	3
405	39	1
320	2	4
387	13	4
521	17	1
936	591	4
94	52	5
236	483	5
796	405	5
682	1221	3
489	752	5
491	237	3
286	208	4
10	135	5
405	425	2
379	447	4
537	972	3
440	324	5
870	28	4
535	425	5
749	1016	5
201	895	3
392	286	2
655	1208	3
496	53	3
360	174	3
311	43	4
317	678	2
518	405	5
936	276	5
327	258	1
727	552	2
569	281	3
655	97	3
378	29	3
391	511	5
452	77	3
834	117	4
894	690	4
248	283	1
435	1044	4
889	649	2
442	7	4
314	1014	3
716	248	4
846	80	4
582	763	2
268	699	3
489	330	4
291	403	4
345	469	5
726	25	4
919	28	4
863	872	2
807	386	4
10	85	4
793	109	4
454	135	2
495	389	5
680	7	5
194	648	4
276	783	1
864	77	4
745	79	3
798	444	2
116	1258	2
921	1032	5
417	185	3
383	528	4
1	87	5
798	399	5
405	30	1
126	332	2
146	311	4
60	423	4
95	660	5
72	187	4
763	4	5
748	64	4
889	1553	3
75	742	1
479	480	5
339	196	4
883	455	4
796	391	4
181	333	3
693	281	3
542	288	2
234	428	4
101	147	4
385	461	4
837	151	5
351	311	4
78	289	4
119	199	5
378	1478	3
826	181	5
840	23	5
462	11	5
533	435	4
941	1007	4
435	307	5
606	925	4
870	608	4
405	1188	3
256	1040	3
5	439	1
437	118	2
487	1425	4
409	608	4
292	193	4
5	384	3
693	196	2
302	309	2
892	570	3
195	753	3
181	1128	1
788	199	5
773	652	3
532	148	5
406	611	3
92	15	3
336	33	3
248	198	5
443	286	5
514	144	3
370	199	4
747	21	2
254	78	3
301	8	4
184	313	4
455	98	4
938	988	3
780	657	3
130	931	2
826	510	4
7	164	5
81	274	3
588	367	5
773	531	5
683	316	4
172	514	3
807	570	4
149	302	4
643	665	3
98	209	2
399	451	3
716	483	5
923	257	5
15	286	2
843	392	2
344	151	5
184	478	4
313	559	3
612	878	2
385	403	3
90	972	4
201	1070	5
535	86	4
222	323	3
271	40	1
727	616	2
11	300	3
281	310	4
897	180	5
95	1231	1
303	121	3
664	134	5
181	927	1
507	118	5
518	235	4
823	79	4
13	450	3
454	611	2
194	72	3
487	1446	3
537	493	4
117	596	3
533	504	4
478	392	2
189	751	4
308	568	5
919	313	5
40	302	3
537	312	3
790	217	4
943	385	4
538	172	4
681	682	1
210	722	4
92	5	4
943	80	2
848	166	5
295	602	5
536	135	5
843	434	4
303	1426	2
399	459	4
680	1	4
592	60	4
749	576	3
459	289	4
899	518	4
38	140	5
624	126	4
919	815	2
548	1073	4
833	218	4
160	719	3
161	582	1
85	589	3
7	175	5
548	760	3
181	264	2
806	81	5
708	762	5
181	1333	1
450	498	3
738	127	4
66	1016	3
758	248	4
75	79	5
511	313	5
354	651	3
211	357	2
339	139	3
184	559	3
234	218	2
76	61	4
807	408	3
890	215	4
710	886	3
593	661	2
537	523	3
532	228	5
831	271	2
682	659	1
69	427	3
896	557	3
548	284	3
505	210	4
650	160	3
379	1206	2
810	289	5
342	320	5
493	48	4
299	488	4
69	100	5
878	204	2
938	328	2
763	498	4
336	388	1
506	205	5
405	1222	1
716	381	4
505	1285	3
592	313	5
595	1312	3
727	71	3
806	1016	1
399	465	3
432	1	2
257	345	4
864	1303	2
919	756	3
320	231	2
130	233	4
651	127	4
172	580	4
399	450	2
13	565	1
209	321	4
749	729	4
314	36	2
151	163	4
156	58	4
346	640	3
361	56	4
358	666	3
748	132	3
567	653	5
94	1073	5
143	690	2
483	274	4
303	928	3
189	990	3
715	713	4
418	344	1
766	90	1
621	735	4
665	271	2
871	342	4
269	708	4
90	732	5
709	17	4
417	111	3
426	616	4
543	157	3
723	748	5
293	15	3
379	187	5
507	754	5
606	428	3
773	176	4
717	250	1
373	1079	4
403	7	5
752	1127	3
557	150	3
71	89	5
276	647	4
645	179	5
617	563	1
652	307	4
782	1216	2
210	186	4
533	31	3
437	651	4
100	270	3
322	272	4
92	198	5
442	1183	3
622	763	4
833	53	1
919	253	3
527	4	2
454	487	4
221	108	3
683	270	3
638	172	4
27	515	4
650	134	5
457	456	2
137	687	4
358	918	1
796	230	5
119	174	4
194	575	1
805	140	3
838	286	4
711	724	5
334	846	3
500	61	4
483	538	2
194	1183	2
294	313	5
290	105	2
537	235	1
188	498	5
772	332	4
144	316	5
551	770	2
215	226	4
716	218	3
454	378	3
471	422	5
514	328	3
880	105	3
104	273	3
409	1295	1
671	258	5
721	263	3
318	157	5
11	83	5
447	1315	4
566	461	4
297	245	3
137	748	4
684	94	3
373	228	4
435	403	4
655	974	2
181	19	1
213	685	3
261	410	5
137	1028	5
194	204	4
663	749	3
487	97	5
835	526	3
843	441	2
346	67	3
330	91	4
752	310	1
738	470	4
835	191	4
711	433	4
852	930	3
416	866	4
7	543	3
542	479	4
935	9	1
655	344	4
87	1047	3
193	194	4
172	657	3
246	1222	3
264	4	4
297	514	3
606	148	3
271	244	2
505	491	3
680	20	4
745	204	3
60	7	5
546	569	4
455	69	4
457	474	5
653	22	5
15	742	2
234	511	5
352	273	2
162	147	4
665	126	4
268	582	5
468	161	3
939	326	5
894	381	3
406	675	4
90	730	5
788	82	3
301	1012	4
416	926	2
627	174	3
404	678	4
286	703	2
177	203	4
249	658	4
642	90	4
805	1110	5
174	871	1
334	227	1
643	168	5
1	178	5
600	779	2
500	996	1
935	546	4
346	727	1
936	1226	3
180	356	3
658	127	5
100	289	3
514	176	4
655	1462	3
314	24	1
24	97	4
393	472	3
313	195	5
128	280	1
925	288	5
195	1014	4
889	497	4
719	162	4
176	1008	4
757	343	3
454	493	2
654	12	5
533	298	4
130	147	4
301	24	4
279	1228	4
10	276	4
761	477	1
854	271	4
881	202	4
288	520	5
659	469	4
18	451	3
184	11	3
38	433	5
346	515	5
363	312	3
288	289	3
130	39	4
495	404	4
387	446	2
892	1224	4
102	768	2
499	318	5
268	60	5
102	50	4
336	66	3
560	277	3
690	63	3
363	979	1
338	654	5
796	33	3
244	1041	4
863	876	2
667	269	5
325	514	4
619	176	5
907	248	5
753	653	4
550	125	4
333	748	4
280	162	3
365	289	3
481	210	4
409	381	2
82	1078	3
123	276	4
837	220	4
127	62	5
397	492	4
870	513	4
243	1281	5
267	273	4
682	135	4
143	323	3
308	127	4
106	165	5
836	663	5
621	751	4
130	63	4
853	304	4
373	487	4
332	106	4
605	153	4
514	195	5
291	820	4
3	343	3
85	923	4
672	815	4
286	196	4
304	742	3
917	879	2
537	979	2
494	294	4
489	347	5
938	1152	3
828	557	2
476	194	5
429	371	2
875	135	4
692	508	3
934	526	2
361	443	3
279	105	4
924	200	4
234	76	2
930	8	3
254	183	4
655	919	2
522	168	5
268	1035	2
782	349	3
84	466	4
643	229	3
267	386	3
579	211	3
480	114	4
916	735	4
259	168	5
562	230	1
561	172	2
450	900	5
674	313	5
347	501	4
374	1217	2
405	38	5
385	135	3
843	298	2
751	394	4
213	735	5
134	879	4
184	692	4
450	311	4
158	285	5
354	1039	4
655	845	2
463	936	2
293	208	3
862	431	5
6	488	5
167	73	2
659	56	5
730	121	4
117	271	4
710	64	4
500	1315	4
851	367	2
561	708	3
291	89	3
16	172	5
270	5	5
264	209	5
312	157	1
91	689	5
442	92	5
553	474	5
581	9	5
85	664	4
385	337	4
190	282	3
798	281	4
325	193	4
645	194	4
551	294	4
336	1051	2
354	283	4
468	126	3
92	94	3
553	427	5
437	65	4
145	988	1
193	269	4
38	1028	5
650	692	3
203	237	3
294	1067	4
847	77	4
477	451	5
621	385	5
768	354	3
907	1244	5
112	286	4
378	405	3
709	69	5
847	367	3
618	468	3
322	33	4
405	1029	1
421	11	2
416	42	3
374	237	5
394	720	2
646	750	3
553	132	4
504	9	4
48	529	4
508	528	5
617	444	4
813	9	3
862	202	5
838	210	4
575	357	5
42	195	5
864	145	4
863	313	5
429	685	3
655	761	2
307	154	5
665	417	3
716	222	4
481	199	5
268	728	2
343	499	5
934	755	4
393	728	3
654	87	4
543	463	3
44	449	5
823	55	4
758	484	5
113	975	5
805	552	3
329	655	4
727	282	4
663	1067	3
708	763	4
640	55	5
466	22	5
682	233	2
187	428	4
481	198	4
109	29	3
524	474	4
265	245	4
894	262	4
622	1419	2
654	596	3
655	307	3
893	976	1
653	193	4
1	235	5
222	154	3
295	483	5
566	685	3
235	207	4
788	64	5
504	1277	4
748	328	4
407	474	3
474	212	4
399	214	4
263	58	4
599	866	2
276	29	3
881	96	3
416	1594	5
159	932	3
85	221	2
315	318	5
597	275	4
504	5	4
328	481	3
907	647	3
121	257	5
763	1098	3
109	214	1
72	241	4
92	268	4
907	402	5
85	380	4
654	71	3
286	116	5
18	950	3
833	288	2
500	244	3
561	405	2
221	399	3
434	815	4
501	151	4
924	96	4
541	511	4
10	695	3
765	10	4
328	649	3
411	194	5
698	419	3
90	174	5
708	50	5
841	302	5
472	239	5
880	720	2
305	300	3
328	331	4
404	689	2
711	286	4
108	255	2
731	427	5
10	709	4
795	1095	3
398	588	4
900	480	4
498	754	2
749	68	4
429	97	4
896	674	2
627	233	2
520	311	3
422	358	2
472	365	4
871	177	5
125	21	3
398	393	5
218	603	4
644	330	4
525	106	2
428	303	3
846	98	4
380	1449	4
393	823	3
521	179	4
790	68	3
756	1149	5
303	388	2
814	234	3
45	764	4
426	671	4
896	19	2
715	173	5
454	686	2
286	56	2
865	302	5
506	85	3
643	203	4
286	176	4
64	313	4
717	475	5
297	231	3
104	126	4
553	265	5
407	121	4
369	166	4
548	471	5
201	64	3
561	1294	1
524	528	4
252	300	4
902	328	3
175	183	4
313	402	3
825	1254	1
774	429	1
655	481	2
327	628	2
737	127	5
386	546	2
59	1120	1
654	283	5
918	88	2
710	89	4
339	1526	4
617	1612	1
907	1057	3
397	390	3
577	559	3
252	275	5
76	6	5
711	157	3
325	614	4
627	461	3
817	121	3
934	661	4
201	206	2
269	63	1
282	262	4
303	531	4
586	295	3
788	503	4
15	458	5
141	335	1
7	573	5
416	918	4
567	480	4
249	147	5
51	203	4
207	827	3
426	609	3
173	305	5
320	742	4
416	1229	2
727	42	5
854	282	2
374	974	4
442	591	3
470	813	3
246	1232	1
721	749	3
222	144	5
38	758	1
862	184	2
887	839	4
807	527	5
639	286	4
601	949	2
271	346	4
200	176	5
121	298	2
478	469	3
865	929	2
342	950	2
109	572	3
757	143	3
551	846	3
63	1028	3
42	413	1
437	739	3
188	635	2
524	559	3
858	327	3
907	1119	5
343	52	5
642	625	3
932	606	4
125	290	4
788	521	4
682	924	5
752	902	5
387	12	5
291	816	3
886	403	4
422	15	3
706	323	4
640	566	4
796	291	4
450	866	4
379	50	4
43	1054	3
264	702	4
406	188	4
312	414	3
42	229	4
657	282	3
551	470	5
373	290	5
500	1008	4
347	982	1
473	150	5
406	1010	4
130	243	2
401	471	4
328	228	3
95	73	4
751	382	3
326	527	5
301	554	3
503	116	5
119	392	4
405	232	4
405	384	3
421	653	3
795	175	5
671	203	3
212	246	5
301	742	4
456	92	4
487	405	4
840	176	3
896	525	5
409	48	2
697	895	2
821	484	5
717	260	1
487	117	5
380	462	4
543	461	3
63	591	3
312	945	5
308	169	5
299	91	4
645	87	4
201	185	5
618	193	4
367	769	3
657	346	4
840	756	4
291	739	3
470	288	4
128	56	3
526	250	2
934	172	5
181	1361	1
488	605	3
758	170	5
347	323	1
905	294	3
471	501	3
279	853	1
846	491	3
255	294	2
567	271	4
104	1010	1
757	179	4
880	1496	4
379	654	5
13	341	2
501	410	4
311	100	1
604	447	4
378	49	3
32	268	5
552	1315	3
52	815	4
757	449	3
862	559	4
642	138	4
569	16	3
684	168	4
626	681	1
406	651	3
32	866	3
870	1090	2
732	332	5
234	1455	2
704	156	3
650	451	2
1	51	4
276	1478	3
144	855	4
13	822	3
13	567	1
932	516	5
535	469	3
698	168	3
299	418	4
935	471	4
535	435	5
180	67	1
87	393	4
840	747	4
268	727	2
739	1431	5
750	269	4
328	559	3
129	906	5
416	624	3
381	682	2
230	1050	3
805	856	4
450	616	4
661	192	4
886	1324	2
897	485	3
311	420	1
645	428	4
247	58	4
597	678	1
238	255	3
109	55	2
97	135	5
102	183	4
872	347	2
81	318	5
402	137	4
561	215	3
200	62	5
389	661	4
1	82	5
907	333	5
849	172	5
450	405	4
581	222	3
352	4	3
543	16	3
707	133	2
405	1044	4
291	366	3
62	171	4
94	1007	4
795	1101	4
710	269	3
933	410	3
788	409	3
833	379	2
181	845	3
582	25	3
85	526	4
6	22	3
144	9	5
128	633	4
60	60	5
615	14	5
221	633	3
239	518	3
363	854	1
393	28	4
479	431	4
115	654	5
912	56	2
891	100	5
125	1	4
314	692	5
115	228	4
251	1	4
429	65	3
474	313	4
887	1116	5
94	739	2
782	877	3
701	1	4
312	357	5
805	642	4
487	230	5
892	187	5
802	327	2
773	639	4
643	671	4
48	661	5
545	211	3
13	619	3
773	408	5
65	111	4
665	282	4
59	476	2
93	118	3
159	117	5
454	678	2
181	335	1
252	410	5
189	91	3
732	937	4
123	182	4
717	127	4
877	269	4
311	729	4
5	432	4
186	596	4
446	359	3
500	301	2
318	312	4
145	943	3
299	255	2
152	275	4
600	228	3
844	83	5
833	940	2
189	143	5
377	164	4
880	85	3
716	241	3
712	72	4
194	167	2
291	761	3
650	443	5
650	926	3
276	322	3
629	309	3
615	97	4
398	87	4
896	199	3
497	19	4
774	22	2
497	943	4
18	411	3
347	202	4
16	684	5
625	176	4
693	449	2
449	105	1
584	108	3
280	673	4
805	636	4
65	48	5
276	922	4
23	432	4
83	748	2
504	1135	4
663	129	3
870	1041	2
618	729	3
833	79	3
152	783	4
108	252	3
193	122	1
751	497	4
293	554	1
933	181	2
486	7	5
405	646	2
606	236	3
303	805	4
798	321	3
936	253	5
938	100	5
276	544	3
830	161	4
268	68	4
878	285	5
498	1286	3
290	196	4
798	585	3
45	756	2
286	57	5
503	732	3
296	246	4
391	591	4
795	91	5
554	276	3
871	515	4
513	323	5
174	167	3
735	748	3
716	235	2
622	405	4
936	108	4
826	403	4
782	261	2
868	135	5
468	1168	2
716	47	3
146	307	3
862	472	5
766	435	3
704	214	2
62	463	4
932	134	4
524	31	4
298	1142	4
16	100	5
542	58	4
128	478	5
435	841	2
320	1047	4
324	286	5
421	879	4
276	56	5
923	460	4
666	270	3
527	187	5
268	223	3
810	301	5
246	765	2
478	1	4
99	290	4
192	1160	4
763	1065	5
234	111	3
936	93	5
858	334	4
397	896	4
916	257	3
287	156	5
452	501	3
110	1090	2
819	245	3
639	580	2
407	708	3
193	96	1
664	702	4
425	445	3
505	140	4
399	543	3
222	333	5
749	38	3
90	705	5
7	537	3
240	343	3
13	362	4
676	520	4
234	1100	2
387	81	3
592	678	2
653	223	3
660	1183	1
781	134	5
326	515	5
617	565	4
210	235	3
608	848	4
207	1098	4
890	636	3
592	333	5
519	336	5
848	582	4
907	220	5
864	568	4
938	225	4
65	135	4
62	697	4
843	270	4
224	556	1
94	1140	2
82	73	4
56	433	4
457	755	4
213	157	4
169	482	3
918	1265	1
132	922	5
879	596	2
790	259	2
537	661	4
655	676	2
412	408	4
699	328	2
303	269	5
246	145	1
119	697	5
919	794	4
101	926	3
587	270	4
889	732	2
680	276	5
863	339	3
551	24	5
747	79	4
749	843	3
393	929	3
343	175	5
537	1011	3
276	347	4
117	829	3
308	42	4
181	411	3
18	404	4
666	507	3
921	720	4
276	282	4
548	591	3
891	933	3
862	7	5
82	458	1
583	655	5
622	162	3
600	515	5
913	1	2
693	660	3
733	127	3
668	596	3
168	273	4
430	151	4
591	300	3
181	1061	2
635	877	3
653	405	3
805	24	4
181	1087	1
246	932	1
222	1336	2
215	421	4
472	94	5
96	56	5
387	325	2
521	191	4
279	17	4
930	165	5
536	1050	5
727	101	2
318	842	2
868	655	4
677	101	5
393	355	3
249	117	4
934	152	4
588	275	3
301	94	4
458	527	2
740	289	4
320	148	4
548	333	4
363	571	1
73	271	2
436	1206	3
83	216	4
343	179	5
519	268	5
76	919	3
239	203	1
389	491	5
788	174	2
1	225	2
233	208	4
269	209	4
912	602	5
85	1131	4
537	92	3
527	208	4
537	606	3
325	548	3
681	750	5
532	1016	4
807	588	5
663	762	4
474	488	3
503	233	5
303	387	5
145	1051	2
301	111	1
852	685	3
833	144	4
387	76	3
303	251	4
713	311	3
823	408	5
709	569	3
463	952	1
606	198	4
481	430	4
328	344	4
774	1228	1
608	509	1
250	596	5
801	245	3
761	840	4
870	66	4
863	306	5
454	326	4
566	155	2
289	254	1
654	8	5
749	977	4
316	173	1
346	403	3
92	684	3
715	273	5
532	491	5
31	514	5
472	780	4
542	418	4
269	254	1
437	79	4
10	33	4
145	333	2
370	257	5
830	99	3
41	28	4
11	168	3
359	1	4
716	606	5
525	282	4
373	472	3
625	191	3
346	3	3
805	96	4
830	71	4
17	471	2
213	515	4
409	461	3
406	672	2
254	219	1
253	273	3
54	313	4
292	174	5
903	106	2
87	598	2
254	22	4
7	627	3
18	224	5
101	122	1
318	892	3
637	246	2
276	879	3
20	820	2
654	1016	4
253	1025	3
708	1023	3
711	941	3
297	185	5
42	685	4
128	790	4
629	194	5
773	1018	3
307	145	4
94	366	3
798	283	5
788	68	3
894	818	3
427	332	5
527	174	4
591	1120	4
758	384	5
928	9	5
106	692	3
144	455	3
897	673	5
523	163	5
655	1370	3
566	168	4
889	856	4
423	347	3
328	483	5
148	163	4
106	712	3
774	4	2
264	671	4
669	56	2
327	447	4
829	100	4
235	170	4
907	19	5
524	24	3
715	40	1
293	426	1
194	235	2
119	741	4
886	483	4
391	652	4
80	213	3
303	4	4
244	162	4
748	657	4
135	185	4
43	204	4
178	214	1
555	118	4
198	127	5
807	491	5
393	95	4
271	318	5
176	458	4
62	712	4
486	685	3
346	143	3
130	1278	5
538	121	3
321	531	4
290	650	2
876	174	4
99	345	3
327	634	5
459	866	5
682	737	3
601	69	3
593	282	5
459	220	3
492	1021	3
514	648	3
125	191	5
655	328	2
22	997	1
60	209	5
675	312	2
870	302	4
1	13	5
385	262	4
749	930	3
43	144	4
741	181	4
405	501	3
543	381	4
486	689	2
664	692	3
528	109	4
716	180	3
115	772	4
168	281	2
655	164	2
249	98	5
381	178	4
537	20	3
422	286	5
311	418	4
315	137	5
738	269	2
405	568	4
344	316	4
190	281	3
378	531	4
655	7	3
845	302	3
291	64	5
87	210	5
436	821	4
639	709	3
588	384	1
847	578	3
697	257	5
833	679	3
886	184	4
389	384	2
707	419	3
222	1218	1
586	67	5
760	204	4
301	282	4
401	125	3
877	258	4
451	308	1
235	190	4
350	172	5
701	333	3
699	309	3
14	285	5
198	276	3
498	443	3
618	215	4
657	1009	4
497	22	5
524	180	4
458	896	5
899	356	2
150	100	2
716	740	4
660	243	2
569	50	5
291	940	3
64	183	5
880	181	5
586	358	4
737	169	4
776	440	2
435	649	3
880	651	5
934	811	4
691	98	4
878	202	4
763	73	3
758	91	4
268	998	1
535	836	5
934	315	4
882	288	3
464	294	4
751	28	5
724	245	2
389	1451	5
851	31	4
495	71	5
913	596	1
716	141	4
437	969	4
367	565	2
59	109	4
640	214	5
606	410	3
709	564	1
760	841	3
872	742	4
405	464	1
95	539	4
420	137	4
305	729	3
164	689	5
419	191	4
179	893	2
715	158	2
565	165	4
752	683	4
516	199	3
221	1010	3
575	194	4
918	707	5
162	298	4
670	515	2
933	411	2
844	690	3
234	659	3
320	892	3
774	451	1
200	931	3
373	409	2
139	237	3
303	1187	4
545	820	3
145	44	5
886	1095	2
864	597	4
666	79	3
361	269	4
150	319	4
328	55	4
721	684	4
543	71	4
77	641	5
495	655	5
768	756	3
537	750	3
633	289	3
22	85	5
200	812	4
233	48	5
492	474	5
850	419	5
43	161	4
838	1039	5
7	609	3
836	327	3
655	209	3
308	124	4
201	774	1
345	1011	3
303	741	4
292	214	3
707	242	4
213	100	5
136	223	4
833	504	4
932	193	3
7	365	4
301	692	3
798	118	4
524	1129	2
727	751	3
44	164	4
749	821	3
250	678	2
483	250	3
426	481	5
249	603	5
708	687	2
933	317	4
659	216	4
573	685	3
868	709	4
59	724	5
87	118	4
303	1407	1
386	181	3
619	79	5
267	240	4
553	100	5
559	197	4
15	928	1
144	282	4
290	82	4
197	195	5
860	216	4
450	1147	4
288	688	1
796	307	4
532	914	5
232	48	5
24	518	4
637	117	2
663	1245	4
682	272	5
698	258	3
653	265	4
242	111	4
446	268	2
11	22	4
219	215	5
429	726	2
116	1013	3
230	511	2
749	595	4
328	148	3
286	268	4
347	144	5
567	1451	3
921	230	3
940	420	4
256	235	3
778	219	3
854	14	4
934	554	4
937	286	4
642	257	5
92	785	3
380	529	3
856	312	2
846	387	3
617	854	1
393	395	3
213	200	5
903	1	3
886	232	3
413	303	5
880	1058	2
487	255	2
763	382	5
321	491	3
730	301	1
474	380	4
938	148	3
318	143	5
417	895	3
416	690	5
429	999	2
894	877	3
535	283	4
776	217	4
762	709	3
776	483	5
525	125	3
198	1245	4
151	433	3
405	580	1
7	520	5
504	526	3
889	519	4
686	265	4
8	259	1
3	337	1
129	286	5
653	566	5
593	15	4
269	657	4
653	174	5
453	721	4
712	399	5
218	659	4
421	423	2
295	215	5
655	181	3
526	323	2
385	346	3
330	473	4
294	926	3
326	227	3
330	293	3
198	385	3
171	303	4
752	905	2
929	429	4
190	930	2
128	83	5
279	1266	1
255	895	2
731	1	2
194	226	3
458	100	4
124	157	2
838	705	5
248	405	4
734	604	4
301	56	4
807	393	4
43	699	4
709	56	5
214	131	3
185	939	3
178	173	5
625	134	4
518	125	5
270	200	5
129	748	2
299	482	4
18	425	3
426	657	5
215	191	4
933	167	2
742	181	3
3	329	4
619	406	2
535	156	2
225	136	5
664	210	4
744	963	5
773	367	2
618	79	5
378	428	3
939	818	3
130	541	3
201	651	4
13	814	5
95	498	3
494	143	5
26	235	2
751	209	4
666	25	3
21	437	1
112	306	5
276	919	4
405	96	3
303	725	1
577	79	4
507	892	5
320	1	3
329	483	4
340	50	4
650	849	2
60	1125	4
796	23	2
903	81	5
767	505	4
80	100	5
524	433	5
389	756	2
130	196	5
655	1044	3
655	1169	3
707	1628	5
846	849	3
435	636	4
92	382	4
276	1046	3
314	294	5
591	508	4
926	262	3
524	81	1
335	300	5
276	366	3
640	684	4
504	585	2
299	190	5
910	414	4
308	648	4
416	746	5
747	29	1
922	77	4
645	30	4
474	23	4
311	648	4
416	332	4
15	255	5
378	396	4
536	993	3
848	1101	5
758	1143	5
200	135	4
514	10	4
714	151	3
374	844	4
144	126	4
897	616	5
213	357	5
811	294	4
268	128	3
496	433	4
387	444	4
234	478	3
660	8	2
504	612	4
655	1063	3
482	294	4
330	102	4
524	192	4
378	381	4
894	1381	3
693	211	2
263	176	5
655	1388	3
481	191	5
658	408	5
664	73	2
393	720	3
498	182	4
405	566	1
769	121	4
486	742	2
90	208	3
932	230	4
387	515	5
537	434	3
24	41	5
715	1215	1
859	955	5
847	257	3
933	22	5
44	211	4
276	123	4
334	220	3
758	1039	5
655	1266	3
506	96	4
255	826	1
186	1083	1
592	533	4
716	650	3
646	313	5
755	875	1
95	385	4
62	431	2
830	173	4
595	129	3
417	518	5
569	405	3
91	427	4
311	796	3
436	273	4
145	259	3
102	248	3
83	281	5
932	562	2
99	678	2
514	392	4
145	544	4
405	1407	1
367	324	5
104	269	5
577	409	5
152	720	5
608	337	4
213	509	4
665	79	3
31	705	5
580	300	3
617	1019	4
496	432	4
94	282	3
501	273	4
532	399	3
533	871	2
799	289	3
496	746	3
533	778	4
455	15	2
932	617	4
96	265	5
650	95	3
335	307	5
871	92	3
207	282	4
435	405	4
402	204	5
537	1070	3
29	182	4
136	747	4
379	712	3
396	121	5
286	1202	3
58	1098	4
293	628	3
784	328	3
632	622	4
844	625	3
709	540	3
94	715	4
319	689	3
374	1046	5
864	161	4
328	10	4
790	391	2
103	211	3
660	17	1
56	88	1
328	655	4
7	605	4
102	522	3
758	79	4
497	382	4
11	9	5
416	713	4
847	410	1
125	427	4
482	315	3
716	511	5
43	628	3
49	813	3
931	362	3
786	588	5
916	204	3
508	91	4
555	319	5
663	685	4
189	378	4
208	996	3
150	127	5
378	747	3
416	2	4
892	191	5
291	941	4
645	558	4
13	204	5
894	990	3
618	82	4
844	13	3
758	210	4
474	616	4
158	651	5
833	831	1
621	398	2
665	143	4
294	827	1
453	451	2
177	23	5
653	105	3
90	433	3
592	191	5
234	855	3
244	1048	4
406	172	5
655	1644	1
885	7	3
128	942	5
405	429	5
102	596	2
150	291	4
276	231	3
411	172	5
30	304	4
561	431	2
87	97	5
279	1215	2
221	789	4
406	228	3
332	228	5
579	289	2
13	100	5
548	255	4
407	447	3
749	428	3
934	211	4
593	255	5
887	763	5
151	223	5
207	107	3
487	845	4
480	294	1
693	7	4
316	185	2
121	294	4
276	27	3
553	484	5
293	1042	3
346	572	5
332	840	4
643	435	5
350	1	4
660	176	3
303	106	2
81	432	2
543	165	4
701	124	5
663	322	4
808	325	1
233	223	4
119	916	1
861	737	3
881	403	3
773	769	1
377	194	5
76	77	2
472	3	5
479	356	3
110	569	4
666	32	4
380	629	2
756	63	3
759	220	5
561	49	2
788	696	3
176	181	3
416	480	5
378	254	1
193	29	3
308	467	4
488	200	2
222	833	2
94	949	5
275	679	3
256	25	5
522	208	5
6	479	5
405	1563	1
450	622	5
659	13	4
745	207	2
369	316	5
807	205	3
557	257	2
246	161	3
229	311	5
641	432	5
788	589	5
399	413	2
536	83	5
547	333	4
782	350	4
92	92	4
489	272	5
321	191	3
654	825	3
62	173	5
246	431	3
437	730	3
303	1258	2
618	1063	3
264	222	5
490	224	2
621	147	3
529	321	4
770	222	4
286	231	3
38	211	1
114	172	5
505	237	3
276	229	3
387	789	4
249	298	4
178	744	3
325	504	3
305	943	2
921	763	3
109	174	5
267	141	4
690	1041	3
211	423	5
907	88	5
276	240	4
87	367	4
213	174	5
381	100	4
576	471	4
201	461	4
542	230	4
244	105	2
440	1038	5
501	678	3
286	99	4
422	184	4
116	349	2
800	15	4
342	478	3
627	148	3
555	181	5
514	73	4
684	111	4
859	1095	2
789	151	2
130	827	4
524	135	3
42	202	5
702	748	2
530	181	3
555	318	4
758	179	5
850	659	4
233	70	5
897	25	2
224	322	2
293	117	3
239	116	5
193	199	5
336	692	3
908	98	5
916	1217	1
18	408	5
224	723	2
716	602	5
692	326	3
817	1	4
416	451	5
280	315	5
295	95	4
499	326	3
443	748	4
535	1039	4
932	576	2
870	216	4
854	1061	1
295	202	5
128	770	3
453	1079	1
714	1016	5
18	968	3
486	146	2
426	100	4
261	875	5
200	8	4
829	410	3
229	898	5
354	629	3
60	207	3
595	127	5
537	1404	2
203	323	3
846	1101	3
294	876	3
13	371	3
686	135	5
275	431	3
177	124	3
665	756	3
488	474	2
747	634	5
43	169	5
145	15	2
119	64	4
639	664	2
303	5	2
320	122	3
693	193	4
556	318	5
864	167	4
196	108	4
763	133	3
232	272	4
76	216	4
339	181	4
370	494	3
307	515	4
541	419	5
794	475	5
387	790	1
782	1302	3
178	410	4
601	163	4
595	826	1
65	806	4
796	525	4
398	403	4
16	92	4
900	474	4
387	972	2
416	849	3
868	186	2
757	939	4
18	1	5
327	464	4
894	310	3
145	393	5
271	188	2
296	255	2
493	1278	5
850	15	5
406	286	3
13	530	5
234	233	2
612	300	4
49	640	1
216	405	3
857	283	5
619	11	2
308	211	4
18	378	3
138	147	4
358	639	4
648	230	5
438	181	4
579	303	3
7	81	5
913	729	3
463	111	2
385	256	4
374	1093	2
814	201	2
13	226	4
579	435	5
37	117	4
693	176	2
910	205	4
829	250	3
741	95	2
386	833	3
493	260	1
854	12	5
353	905	4
716	588	4
199	286	5
315	17	1
334	1315	4
676	688	1
853	299	4
312	485	4
313	141	4
69	1017	5
389	502	4
663	1276	3
637	408	5
128	98	4
169	174	4
264	659	5
932	414	4
230	91	3
747	648	5
320	62	4
130	121	5
504	417	3
625	197	5
752	539	4
846	102	2
889	191	4
592	22	5
